time(sec)	intensity(nT)
3783.0	52722.0	
3782.5	52709.5	
3782.0	52699.9	
3781.5	52711.2	
3781.0	52719.4	
3780.5	52719.1	
3780.0	52723.0	
3779.5	52724.0	
3779.0	52733.3	
3778.5	52748.1	
3778.0	52762.7	
3777.5	52763.6	
3777.0	52728.9	
3776.5	52650.5	
3776.0	52599.2	
3775.5	52583.8	
3775.0	52584.3	
3774.5	52586.3	
3774.0	52579.4	
3773.5	52557.8	
3773.0	52518.1	
3772.5	52489.1	
3772.0	52479.7	
3771.5	52477.8	
3771.0	52484.0	
3770.5	52492.1	
3770.0	52498.8	
3769.5	52501.7	
3769.0	52492.1	
3768.5	52484.7	
3768.0	52472.3	
3767.5	52444.9	
3767.0	52435.1	
3766.5	52438.2	
3766.0	52439.0	
3765.5	52434.6	
3765.0	52434.9	
3764.5	52436.0	
3764.0	52439.7	
3763.5	52441.4	
3763.0	52432.7	
3762.5	52419.4	
3762.0	52411.7	
3761.5	52412.8	
3761.0	52405.2	
3760.5	52388.9	
3760.0	52369.2	
3759.5	52351.4	
3759.0	52336.4	
3758.5	52326.8	
3758.0	52329.6	
3757.5	52349.7	
3757.0	52349.5	
3756.5	52337.1	
3756.0	52330.1	
3755.5	52325.7	
3755.0	52320.4	
3754.5	52309.2	
3754.0	52294.7	
3753.5	52280.8	
3753.0	52279.1	
3752.5	52272.2	
3752.0	52258.6	
3751.5	52232.9	
3751.0	52204.6	
3750.5	52189.6	
3750.0	52190.1	
3749.5	52196.2	
3749.0	52212.8	
3748.5	52233.5	
3748.0	52261.0	
3747.5	52292.6	
3747.0	52306.7	
3746.5	52299.2	
3746.0	52289.7	
3745.5	52284.0	
3745.0	52292.4	
3744.5	52299.3	
3744.0	52307.5	
3743.5	52319.9	
3743.0	52329.9	
3742.5	52330.5	
3742.0	52325.9	
3741.5	52328.3	
3741.0	52341.8	
3740.5	52330.1	
3740.0	52319.9	
3739.5	52316.1	
3739.0	52299.5	
3738.5	52287.8	
3738.0	52285.4	
3737.5	52281.7	
3737.0	52264.3	
3736.5	52253.5	
3736.0	52247.4	
3735.5	52239.0	
3735.0	52233.4	
3734.5	52232.0	
3734.0	52219.7	
3733.5	52205.6	
3733.0	52204.1	
3732.5	52217.7	
3732.0	52237.7	
3731.5	52255.5	
3731.0	52258.7	
3730.5	52245.8	
3730.0	52232.4	
3729.5	52216.9	
3729.0	52201.1	
3728.5	52196.8	
3728.0	52201.0	
3727.5	52203.4	
3727.0	52204.1	
3726.5	52206.2	
3726.0	52204.7	
3725.5	52203.4	
3725.0	52195.9	
3724.5	52203.7	
3724.0	52213.6	
3723.5	52214.3	
3723.0	52218.3	
3722.5	52218.4	
3722.0	52210.1	
3721.5	52207.5	
3721.0	52207.2	
3720.5	52205.5	
3720.0	52220.2	
3719.5	52238.8	
3719.0	52244.5	
3718.5	52245.8	
3718.0	52258.8	
3717.5	52296.7	
3717.0	52334.3	
3716.5	52371.0	
3716.0	52394.0	
3715.5	52428.2	
3715.0	52456.2	
3714.5	52470.0	
3714.0	52484.4	
3713.5	52521.9	
3713.0	52559.1	
3712.5	52596.2	
3712.0	52619.8	
3711.5	52592.1	
3711.0	52573.9	
3710.5	52592.1	
3710.0	52630.3	
3709.5	52650.6	
3709.0	52651.3	
3708.5	52655.0	
3708.0	52659.0	
3707.5	52656.2	
3707.0	52637.8	
3706.5	52605.2	
3706.0	52563.2	
3705.5	52564.8	
3705.0	52621.2	
3704.5	52640.1	
3704.0	52650.3	
3703.5	52645.8	
3703.0	52650.6	
3702.5	52651.2	
3702.0	52649.7	
3701.5	52644.6	
3701.0	52626.1	
3700.5	52601.0	
3700.0	52564.3	
3699.5	52515.2	
3699.0	52472.8	
3698.5	52453.2	
3698.0	52445.9	
3697.5	52444.2	
3697.0	52433.1	
3696.5	52419.5	
3696.0	52374.8	
3695.5	52352.9	
3695.0	52351.6	
3694.5	52347.8	
3694.0	52353.7	
3693.5	52356.2	
3693.0	52371.7	
3692.5	52414.4	
3692.0	52445.9	
3691.5	52488.5	
3691.0	52507.1	
3690.5	52510.8	
3690.0	52506.9	
3689.5	52509.5	
3689.0	52507.6	
3688.5	52497.0	
3688.0	52478.3	
3687.5	52461.8	
3687.0	52442.2	
3686.5	52424.8	
3686.0	52407.1	
3685.5	52405.5	
3685.0	52407.8	
3684.5	52401.9	
3684.0	52402.2	
3683.5	52399.6	
3683.0	52392.1	
3682.5	52395.1	
3682.0	52407.2	
3681.5	52418.2	
3681.0	52412.3	
3680.5	52412.9	
3680.0	52417.3	
3679.5	52423.1	
3679.0	52425.8	
3678.5	52425.8	
3678.0	52421.2	
3677.5	52414.6	
3677.0	52402.8	
3676.5	52397.2	
3676.0	52391.1	
3675.5	52395.6	
3675.0	52394.4	
3674.5	52382.1	
3674.0	52366.3	
3673.5	52342.3	
3673.0	52300.8	
3672.5	52264.6	
3672.0	52249.9	
3671.5	52243.6	
3671.0	52253.6	
3670.5	52266.2	
3670.0	52290.5	
3669.5	52313.5	
3669.0	52328.6	
3668.5	52340.2	
3668.0	52344.8	
3667.5	52343.1	
3667.0	52343.8	
3666.5	52339.7	
3666.0	52327.9	
3665.5	52298.4	
3665.0	52257.7	
3664.5	52224.9	
3664.0	52206.9	
3663.5	52201.4	
3663.0	52190.1	
3662.5	52158.2	
3662.0	52141.6	
3661.5	52141.0	
3661.0	52148.1	
3660.5	52157.3	
3660.0	52164.7	
3659.5	52186.8	
3659.0	52194.0	
3658.5	52189.4	
3658.0	52181.4	
3657.5	52182.8	
3657.0	52184.1	
3656.5	52178.2	
3656.0	52177.4	
3655.5	52181.9	
3655.0	52198.4	
3654.5	52208.0	
3654.0	52214.3	
3653.5	52229.4	
3653.0	52242.7	
3652.5	52256.5	
3652.0	52266.8	
3651.5	52274.6	
3651.0	52301.1	
3650.5	52326.5	
3650.0	52333.5	
3649.5	52337.5	
3649.0	52342.8	
3648.5	52344.3	
3648.0	52360.7	
3647.5	52386.3	
3647.0	52394.6	
3646.5	52389.0	
3646.0	52390.6	
3645.5	52396.0	
3645.0	52404.3	
3644.5	52407.7	
3644.0	52419.5	
3643.5	52430.5	
3643.0	52448.4	
3642.5	52493.1	
3642.0	52508.1	
3641.5	52513.8	
3641.0	52497.1	
3640.5	52476.3	
3640.0	52437.9	
3639.5	52393.4	
3639.0	52361.9	
3638.5	52322.8	
3638.0	52274.1	
3637.5	52209.5	
3637.0	52184.3	
3636.5	52193.6	
3636.0	52199.6	
3635.5	52199.8	
3635.0	52205.8	
3634.5	52191.4	
3634.0	52159.1	
3633.5	52145.1	
3633.0	52182.3	
3632.5	52193.4	
3632.0	52172.3	
3631.5	52139.2	
3631.0	52082.6	
3630.5	52038.4	
3630.0	52020.2	
3629.5	52001.9	
3629.0	52005.8	
3628.5	52051.3	
3628.0	52095.0	
3627.5	52112.1	
3627.0	52116.9	
3626.5	52130.2	
3626.0	52149.0	
3625.5	52171.1	
3625.0	52203.4	
3624.5	52220.8	
3624.0	52220.2	
3623.5	52215.6	
3623.0	52221.2	
3622.5	52234.1	
3622.0	52262.3	
3621.5	52286.1	
3621.0	52291.1	
3620.5	52297.9	
3620.0	52295.8	
3619.5	52279.9	
3619.0	52263.7	
3618.5	52276.5	
3618.0	52297.4	
3617.5	52317.8	
3617.0	52334.2	
3616.5	52336.7	
3616.0	52333.4	
3615.5	52321.7	
3615.0	52317.9	
3614.5	52313.8	
3614.0	52303.9	
3613.5	52299.2	
3613.0	52296.2	
3612.5	52291.0	
3612.0	52288.8	
3611.5	52294.0	
3611.0	52297.7	
3610.5	52298.9	
3610.0	52314.2	
3609.5	52334.8	
3609.0	52344.8	
3608.5	52361.9	
3608.0	52370.9	
3607.5	52372.8	
3607.0	52343.0	
3606.5	52327.2	
3606.0	52349.1	
3605.5	52362.4	
3605.0	52352.6	
3604.5	52347.0	
3604.0	52359.2	
3603.5	52365.2	
3603.0	52362.0	
3602.5	52339.0	
3602.0	52321.2	
3601.5	52302.4	
3601.0	52290.3	
3600.5	52285.5	
3600.0	52284.1	
3599.5	52281.9	
3599.0	52271.7	
3598.5	52260.1	
3598.0	52250.6	
3597.5	52245.8	
3597.0	52234.6	
3596.5	52220.4	
3596.0	52205.8	
3595.5	52193.6	
3595.0	52168.1	
3594.5	52133.6	
3594.0	52115.0	
3593.5	52109.7	
3593.0	52117.4	
3592.5	52121.7	
3592.0	52136.6	
3591.5	52138.8	
3591.0	52124.5	
3590.5	52123.2	
3590.0	52155.8	
3589.5	52168.9	
3589.0	52185.2	
3588.5	52200.7	
3588.0	52196.4	
3587.5	52178.3	
3587.0	52191.4	
3586.5	52231.2	
3586.0	52278.9	
3585.5	52288.0	
3585.0	52283.5	
3584.5	52293.8	
3584.0	52287.8	
3583.5	52288.6	
3583.0	52290.1	
3582.5	52286.4	
3582.0	52274.3	
3581.5	52258.9	
3581.0	52237.2	
3580.5	52227.9	
3580.0	52220.4	
3579.5	52220.1	
3579.0	52219.8	
3578.5	52224.9	
3578.0	52242.2	
3577.5	52235.4	
3577.0	52215.9	
3576.5	52199.0	
3576.0	52187.7	
3575.5	52193.5	
3575.0	52184.9	
3574.5	52167.5	
3574.0	52173.9	
3573.5	52185.3	
3573.0	52197.6	
3572.5	52210.9	
3572.0	52231.1	
3571.5	52254.9	
3571.0	52271.3	
3570.5	52279.3	
3570.0	52276.8	
3569.5	52278.6	
3569.0	52293.7	
3568.5	52293.7	
3568.0	52281.0	
3567.5	52267.2	
3567.0	52249.3	
3566.5	52241.9	
3566.0	52236.6	
3565.5	52226.4	
3565.0	52225.8	
3564.5	52240.1	
3564.0	52271.2	
3563.5	52294.9	
3563.0	52331.8	
3562.5	52408.8	
3562.0	52435.4	
3561.5	52410.1	
3561.0	52373.7	
3560.5	52325.5	
3560.0	52264.4	
3559.5	52239.2	
3559.0	52234.3	
3558.5	52232.6	
3558.0	52223.7	
3557.5	52202.5	
3557.0	52182.4	
3556.5	52174.1	
3556.0	52172.3	
3555.5	52160.0	
3555.0	52145.5	
3554.5	52137.3	
3554.0	52108.3	
3553.5	52077.6	
3553.0	52067.2	
3552.5	52059.5	
3552.0	52053.1	
3551.5	52062.5	
3551.0	52065.8	
3550.5	52067.3	
3550.0	52075.4	
3549.5	52094.2	
3549.0	52102.3	
3548.5	52109.3	
3548.0	52108.6	
3547.5	52113.2	
3547.0	52115.2	
3546.5	52119.5	
3546.0	52135.0	
3545.5	52173.4	
3545.0	52216.7	
3544.5	52239.8	
3544.0	52254.6	
3543.5	52274.6	
3543.0	52299.2	
3542.5	52331.4	
3542.0	52343.6	
3541.5	52357.8	
3541.0	52381.4	
3540.5	52390.6	
3540.0	52397.3	
3539.5	52434.6	
3539.0	52491.8	
3538.5	52542.1	
3538.0	52562.2	
3537.5	52568.9	
3537.0	52564.2	
3536.5	52549.7	
3536.0	52532.0	
3535.5	52505.2	
3535.0	52483.0	
3534.5	52458.3	
3534.0	52434.0	
3533.5	52384.3	
3533.0	52355.9	
3532.5	52353.7	
3532.0	52349.5	
3531.5	52348.7	
3531.0	52333.3	
3530.5	52323.1	
3530.0	52323.9	
3529.5	52318.1	
3529.0	52313.4	
3528.5	52302.7	
3528.0	52294.0	
3527.5	52276.3	
3527.0	52260.4	
3526.5	52257.1	
3526.0	52254.3	
3525.5	52266.2	
3525.0	52294.2	
3524.5	52321.3	
3524.0	52321.4	
3523.5	52307.5	
3523.0	52286.7	
3522.5	52257.2	
3522.0	52251.2	
3521.5	52248.0	
3521.0	52249.1	
3520.5	52243.5	
3520.0	52231.0	
3519.5	52214.6	
3519.0	52172.6	
3518.5	52135.3	
3518.0	52127.1	
3517.5	52123.7	
3517.0	52119.2	
3516.5	52119.7	
3516.0	52129.6	
3515.5	52142.6	
3515.0	52147.5	
3514.5	52146.4	
3514.0	52163.9	
3513.5	52207.6	
3513.0	52210.4	
3512.5	52206.9	
3512.0	52197.6	
3511.5	52187.1	
3511.0	52187.1	
3510.5	52188.3	
3510.0	52194.1	
3509.5	52190.9	
3509.0	52191.6	
3508.5	52213.4	
3508.0	52226.4	
3507.5	52217.4	
3507.0	52212.8	
3506.5	52209.9	
3506.0	52215.5	
3505.5	52215.9	
3505.0	52197.6	
3504.5	52188.3	
3504.0	52189.7	
3503.5	52192.5	
3503.0	52196.8	
3502.5	52201.1	
3502.0	52207.8	
3501.5	52213.9	
3501.0	52220.0	
3500.5	52236.0	
3500.0	52256.4	
3499.5	52260.2	
3499.0	52263.6	
3498.5	52269.2	
3498.0	52272.1	
3497.5	52279.9	
3497.0	52288.0	
3496.5	52299.3	
3496.0	52314.7	
3495.5	52333.6	
3495.0	52344.8	
3494.5	52346.8	
3494.0	52355.0	
3493.5	52355.9	
3493.0	52353.2	
3492.5	52350.1	
3492.0	52360.6	
3491.5	52361.2	
3491.0	52350.1	
3490.5	52344.7	
3490.0	52339.0	
3489.5	52332.3	
3489.0	52326.0	
3488.5	52322.0	
3488.0	52312.3	
3487.5	52294.2	
3487.0	52287.9	
3486.5	52292.1	
3486.0	52289.9	
3485.5	52286.1	
3485.0	52267.6	
3484.5	52251.6	
3484.0	52235.9	
3483.5	52209.6	
3483.0	52173.3	
3482.5	52129.2	
3482.0	52072.7	
3481.5	52071.4	
3481.0	52093.9	
3480.5	52132.6	
3480.0	52158.8	
3479.5	52162.7	
3479.0	52173.6	
3478.5	52175.4	
3478.0	52168.0	
3477.5	52186.7	
3477.0	52244.3	
3476.5	52354.8	
3476.0	52481.2	
3475.5	52518.0	
3475.0	52526.1	
3474.5	52528.7	
3474.0	52521.6	
3473.5	52513.8	
3473.0	52511.6	
3472.5	52508.0	
3472.0	52501.7	
3471.5	52498.4	
3471.0	52497.7	
3470.5	52493.6	
3470.0	52491.2	
3469.5	52495.1	
3469.0	52490.5	
3468.5	52476.2	
3468.0	52470.8	
3467.5	52474.6	
3467.0	52492.1	
3466.5	52504.5	
3466.0	52526.6	
3465.5	52541.6	
3465.0	52532.9	
3464.5	52525.7	
3464.0	52521.4	
3463.5	52511.4	
3463.0	52500.3	
3462.5	52500.4	
3462.0	52500.4	
3461.5	52500.2	
3461.0	52495.5	
3460.5	52491.6	
3460.0	52494.0	
3459.5	52485.5	
3459.0	52459.6	
3458.5	52433.4	
3458.0	52435.9	
3457.5	52433.5	
3457.0	52419.4	
3456.5	52411.6	
3456.0	52417.4	
3455.5	52427.6	
3455.0	52442.1	
3454.5	52454.8	
3454.0	52465.2	
3453.5	52475.7	
3453.0	52480.3	
3452.5	52479.9	
3452.0	52466.9	
3451.5	52435.2	
3451.0	52398.1	
3450.5	52370.6	
3450.0	52352.2	
3449.5	52341.0	
3449.0	52329.0	
3448.5	52304.0	
3448.0	52255.8	
3447.5	52217.4	
3447.0	52188.8	
3446.5	52180.0	
3446.0	52191.0	
3445.5	52221.2	
3445.0	52256.6	
3444.5	52271.1	
3444.0	52281.8	
3443.5	52292.8	
3443.0	52312.5	
3442.5	52307.1	
3442.0	52294.4	
3441.5	52297.9	
3441.0	52300.0	
3440.5	52292.7	
3440.0	52296.8	
3439.5	52305.5	
3439.0	52313.8	
3438.5	52342.5	
3438.0	52367.7	
3437.5	52361.9	
3437.0	52355.7	
3436.5	52357.0	
3436.0	52363.6	
3435.5	52365.3	
3435.0	52358.0	
3434.5	52364.9	
3434.0	52379.1	
3433.5	52381.2	
3433.0	52369.5	
3432.5	52356.9	
3432.0	52355.0	
3431.5	52357.8	
3431.0	52356.5	
3430.5	52350.4	
3430.0	52341.6	
3429.5	52318.4	
3429.0	52297.4	
3428.5	52307.4	
3428.0	52314.4	
3427.5	52317.8	
3427.0	52319.2	
3426.5	52315.9	
3426.0	52307.9	
3425.5	52298.4	
3425.0	52290.3	
3424.5	52285.7	
3424.0	52274.4	
3423.5	52248.6	
3423.0	52209.8	
3422.5	52197.2	
3422.0	52198.7	
3421.5	52206.7	
3421.0	52218.9	
3420.5	52235.7	
3420.0	52246.8	
3419.5	52251.9	
3419.0	52262.4	
3418.5	52273.1	
3418.0	52281.6	
3417.5	52290.9	
3417.0	52298.4	
3416.5	52316.3	
3416.0	52337.9	
3415.5	52354.7	
3415.0	52357.5	
3414.5	52353.4	
3414.0	52338.1	
3413.5	52327.4	
3413.0	52332.8	
3412.5	52347.9	
3412.0	52373.4	
3411.5	52366.7	
3411.0	52348.7	
3410.5	52328.4	
3410.0	52312.8	
3409.5	52297.6	
3409.0	52288.7	
3408.5	52287.2	
3408.0	52285.0	
3407.5	52287.6	
3407.0	52301.5	
3406.5	52310.9	
3406.0	52315.3	
3405.5	52310.1	
3405.0	52303.1	
3404.5	52300.0	
3404.0	52291.1	
3403.5	52284.5	
3403.0	52273.2	
3402.5	52263.0	
3402.0	52266.9	
3401.5	52272.1	
3401.0	52274.3	
3400.5	52280.9	
3400.0	52289.1	
3399.5	52303.4	
3399.0	52330.8	
3398.5	52354.5	
3398.0	52359.1	
3397.5	52370.7	
3397.0	52371.7	
3396.5	52365.9	
3396.0	52367.3	
3395.5	52375.3	
3395.0	52373.9	
3394.5	52371.7	
3394.0	52370.2	
3393.5	52376.0	
3393.0	52391.7	
3392.5	52390.1	
3392.0	52396.6	
3391.5	52400.9	
3391.0	52386.3	
3390.5	52386.8	
3390.0	52386.1	
3389.5	52381.2	
3389.0	52382.5	
3388.5	52385.8	
3388.0	52388.4	
3387.5	52390.0	
3387.0	52402.5	
3386.5	52411.1	
3386.0	52408.8	
3385.5	52402.3	
3385.0	52404.9	
3384.5	52405.2	
3384.0	52405.4	
3383.5	52400.6	
3383.0	52406.3	
3382.5	52406.5	
3382.0	52407.6	
3381.5	52408.9	
3381.0	52423.4	
3380.5	52430.6	
3380.0	52400.5	
3379.5	52369.9	
3379.0	52343.1	
3378.5	52326.2	
3378.0	52318.2	
3377.5	52331.5	
3377.0	52345.4	
3376.5	52329.8	
3376.0	52306.7	
3375.5	52285.0	
3375.0	52276.0	
3374.5	52279.6	
3374.0	52284.1	
3373.5	52296.0	
3373.0	52304.9	
3372.5	52299.5	
3372.0	52291.6	
3371.5	52287.5	
3371.0	52292.9	
3370.5	52304.4	
3370.0	52314.6	
3369.5	52307.6	
3369.0	52287.9	
3368.5	52253.9	
3368.0	52237.1	
3367.5	52227.4	
3367.0	52238.3	
3366.5	52272.8	
3366.0	52310.0	
3365.5	52317.5	
3365.0	52319.0	
3364.5	52348.8	
3364.0	52357.7	
3363.5	52372.5	
3363.0	52384.2	
3362.5	52389.8	
3362.0	52399.6	
3361.5	52403.2	
3361.0	52397.3	
3360.5	52391.2	
3360.0	52394.5	
3359.5	52390.5	
3359.0	52376.8	
3358.5	52364.4	
3358.0	52358.3	
3357.5	52353.2	
3357.0	52349.9	
3356.5	52346.1	
3356.0	52341.1	
3355.5	52330.0	
3355.0	52324.7	
3354.5	52321.5	
3354.0	52323.5	
3353.5	52328.9	
3353.0	52330.8	
3352.5	52317.8	
3352.0	52313.8	
3351.5	52307.7	
3351.0	52301.1	
3350.5	52301.5	
3350.0	52310.9	
3349.5	52334.0	
3349.0	52343.6	
3348.5	52344.4	
3348.0	52331.7	
3347.5	52327.4	
3347.0	52334.5	
3346.5	52351.7	
3346.0	52381.5	
3345.5	52407.1	
3345.0	52415.9	
3344.5	52411.8	
3344.0	52395.5	
3343.5	52357.6	
3343.0	52353.4	
3342.5	52359.4	
3342.0	52375.4	
3341.5	52391.2	
3341.0	52403.7	
3340.5	52412.9	
3340.0	52417.9	
3339.5	52428.8	
3339.0	52419.0	
3338.5	52387.0	
3338.0	52357.1	
3337.5	52349.4	
3337.0	52347.6	
3336.5	52346.8	
3336.0	52347.4	
3335.5	52345.0	
3335.0	52344.4	
3334.5	52340.4	
3334.0	52344.5	
3333.5	52353.9	
3333.0	52377.2	
3332.5	52415.4	
3332.0	52471.1	
3331.5	52500.2	
3331.0	52507.4	
3330.5	52483.3	
3330.0	52430.8	
3329.5	52402.2	
3329.0	52389.5	
3328.5	52383.0	
3328.0	52375.4	
3327.5	52365.1	
3327.0	52362.0	
3326.5	52357.0	
3326.0	52347.1	
3325.5	52330.6	
3325.0	52312.0	
3324.5	52283.9	
3324.0	52235.9	
3323.5	52202.5	
3323.0	52165.3	
3322.5	52161.6	
3322.0	52167.9	
3321.5	52197.6	
3321.0	52246.8	
3320.5	52275.5	
3320.0	52312.5	
3319.5	52326.3	
3319.0	52317.7	
3318.5	52305.7	
3318.0	52294.6	
3317.5	52295.6	
3317.0	52305.2	
3316.5	52295.4	
3316.0	52279.7	
3315.5	52304.6	
3315.0	52373.4	
3314.5	52403.5	
3314.0	52411.2	
3313.5	52411.5	
3313.0	52408.1	
3312.5	52397.9	
3312.0	52395.4	
3311.5	52402.7	
3311.0	52399.4	
3310.5	52402.6	
3310.0	52393.0	
3309.5	52370.0	
3309.0	52356.2	
3308.5	52349.2	
3308.0	52352.6	
3307.5	52362.2	
3307.0	52359.2	
3306.5	52332.5	
3306.0	52280.2	
3305.5	52250.1	
3305.0	52275.3	
3304.5	52300.5	
3304.0	52298.8	
3303.5	52295.2	
3303.0	52294.5	
3302.5	52313.8	
3302.0	52322.3	
3301.5	52315.2	
3301.0	52309.9	
3300.5	52308.5	
3300.0	52313.9	
3299.5	52327.4	
3299.0	52327.6	
3298.5	52314.2	
3298.0	52303.1	
3297.5	52325.2	
3297.0	52361.4	
3296.5	52379.2	
3296.0	52387.5	
3295.5	52394.3	
3295.0	52405.3	
3294.5	52426.2	
3294.0	52446.2	
3293.5	52451.5	
3293.0	52450.9	
3292.5	52439.4	
3292.0	52431.7	
3291.5	52433.3	
3291.0	52445.7	
3290.5	52465.2	
3290.0	52472.0	
3289.5	52480.2	
3289.0	52489.0	
3288.5	52500.1	
3288.0	52472.9	
3287.5	52437.8	
3287.0	52426.8	
3286.5	52429.3	
3286.0	52443.3	
3285.5	52478.3	
3285.0	52485.0	
3284.5	52481.5	
3284.0	52479.5	
3283.5	52467.9	
3283.0	52458.9	
3282.5	52459.5	
3282.0	52461.9	
3281.5	52465.4	
3281.0	52474.5	
3280.5	52485.9	
3280.0	52493.9	
3279.5	52491.4	
3279.0	52484.8	
3278.5	52470.5	
3278.0	52450.2	
3277.5	52433.5	
3277.0	52414.8	
3276.5	52406.9	
3276.0	52407.9	
3275.5	52407.3	
3275.0	52397.9	
3274.5	52393.7	
3274.0	52403.8	
3273.5	52416.0	
3273.0	52425.1	
3272.5	52428.8	
3272.0	52436.1	
3271.5	52453.8	
3271.0	52440.8	
3270.5	52425.8	
3270.0	52424.8	
3269.5	52426.3	
3269.0	52420.4	
3268.5	52409.6	
3268.0	52389.8	
3267.5	52371.7	
3267.0	52366.0	
3266.5	52376.8	
3266.0	52388.4	
3265.5	52390.6	
3265.0	52385.7	
3264.5	52383.5	
3264.0	52381.3	
3263.5	52364.9	
3263.0	52351.9	
3262.5	52348.0	
3262.0	52350.4	
3261.5	52360.9	
3261.0	52361.1	
3260.5	52370.0	
3260.0	52386.0	
3259.5	52387.7	
3259.0	52382.6	
3258.5	52388.0	
3258.0	52397.3	
3257.5	52403.4	
3257.0	52400.3	
3256.5	52377.7	
3256.0	52357.4	
3255.5	52353.7	
3255.0	52353.2	
3254.5	52351.6	
3254.0	52345.7	
3253.5	52335.3	
3253.0	52312.0	
3252.5	52275.7	
3252.0	52261.0	
3251.5	52263.6	
3251.0	52273.7	
3250.5	52284.1	
3250.0	52290.3	
3249.5	52306.4	
3249.0	52309.4	
3248.5	52295.7	
3248.0	52294.9	
3247.5	52296.5	
3247.0	52291.7	
3246.5	52277.1	
3246.0	52262.3	
3245.5	52246.3	
3245.0	52213.3	
3244.5	52169.5	
3244.0	52150.9	
3243.5	52140.0	
3243.0	52127.7	
3242.5	52136.7	
3242.0	52152.2	
3241.5	52177.3	
3241.0	52215.3	
3240.5	52246.8	
3240.0	52270.2	
3239.5	52272.0	
3239.0	52276.6	
3238.5	52282.2	
3238.0	52290.9	
3237.5	52297.6	
3237.0	52290.9	
3236.5	52274.8	
3236.0	52282.3	
3235.5	52286.1	
3235.0	52279.5	
3234.5	52278.1	
3234.0	52264.6	
3233.5	52251.8	
3233.0	52239.4	
3232.5	52226.0	
3232.0	52214.5	
3231.5	52229.4	
3231.0	52250.3	
3230.5	52249.5	
3230.0	52243.5	
3229.5	52233.6	
3229.0	52224.0	
3228.5	52222.6	
3228.0	52227.9	
3227.5	52242.0	
3227.0	52252.4	
3226.5	52252.7	
3226.0	52253.4	
3225.5	52245.6	
3225.0	52226.7	
3224.5	52213.2	
3224.0	52185.5	
3223.5	52156.5	
3223.0	52143.0	
3222.5	52129.9	
3222.0	52157.6	
3221.5	52165.7	
3221.0	52219.3	
3220.5	52328.3	
3220.0	52366.6	
3219.5	52362.9	
3219.0	52341.1	
3218.5	52310.6	
3218.0	52302.2	
3217.5	52301.4	
3217.0	52305.1	
3216.5	52310.0	
3216.0	52303.5	
3215.5	52281.8	
3215.0	52274.5	
3214.5	52280.6	
3214.0	52285.6	
3213.5	52287.3	
3213.0	52290.6	
3212.5	52296.8	
3212.0	52289.1	
3211.5	52274.8	
3211.0	52260.6	
3210.5	52259.9	
3210.0	52253.9	
3209.5	52250.4	
3209.0	52244.3	
3208.5	52240.1	
3208.0	52244.1	
3207.5	52243.6	
3207.0	52239.1	
3206.5	52234.6	
3206.0	52228.2	
3205.5	52219.3	
3205.0	52215.6	
3204.5	52212.1	
3204.0	52221.4	
3203.5	52241.5	
3203.0	52249.7	
3202.5	52246.9	
3202.0	52239.5	
3201.5	52235.9	
3201.0	52236.0	
3200.5	52241.9	
3200.0	52262.0	
3199.5	52297.2	
3199.0	52324.8	
3198.5	52323.8	
3198.0	52318.1	
3197.5	52322.5	
3197.0	52323.4	
3196.5	52330.9	
3196.0	52352.1	
3195.5	52384.6	
3195.0	52431.7	
3194.5	52493.8	
3194.0	52501.8	
3193.5	52483.1	
3193.0	52469.8	
3192.5	52460.8	
3192.0	52448.7	
3191.5	52437.9	
3191.0	52428.6	
3190.5	52420.6	
3190.0	52417.2	
3189.5	52414.8	
3189.0	52411.2	
3188.5	52413.2	
3188.0	52422.0	
3187.5	52446.9	
3187.0	52467.7	
3186.5	52466.0	
3186.0	52455.4	
3185.5	52452.3	
3185.0	52444.4	
3184.5	52450.5	
3184.0	52459.3	
3183.5	52470.3	
3183.0	52487.5	
3182.5	52494.1	
3182.0	52498.7	
3181.5	52488.1	
3181.0	52464.5	
3180.5	52453.3	
3180.0	52464.5	
3179.5	52476.5	
3179.0	52474.5	
3178.5	52473.5	
3178.0	52476.8	
3177.5	52474.6	
3177.0	52467.9	
3176.5	52470.1	
3176.0	52481.6	
3175.5	52491.5	
3175.0	52489.5	
3174.5	52436.5	
3174.0	52410.8	
3173.5	52402.7	
3173.0	52407.0	
3172.5	52417.4	
3172.0	52421.1	
3171.5	52412.0	
3171.0	52395.3	
3170.5	52384.6	
3170.0	52390.6	
3169.5	52402.1	
3169.0	52410.3	
3168.5	52421.9	
3168.0	52446.6	
3167.5	52446.7	
3167.0	52443.6	
3166.5	52453.5	
3166.0	52448.7	
3165.5	52445.8	
3165.0	52445.6	
3164.5	52453.1	
3164.0	52452.6	
3163.5	52462.3	
3163.0	52468.2	
3162.5	52485.8	
3162.0	52506.1	
3161.5	52510.2	
3161.0	52512.5	
3160.5	52512.4	
3160.0	52509.8	
3159.5	52511.4	
3159.0	52518.6	
3158.5	52522.7	
3158.0	52511.0	
3157.5	52499.6	
3157.0	52495.2	
3156.5	52488.5	
3156.0	52473.0	
3155.5	52477.5	
3155.0	52476.0	
3154.5	52474.5	
3154.0	52468.1	
3153.5	52468.0	
3153.0	52462.2	
3152.5	52440.0	
3152.0	52415.4	
3151.5	52359.6	
3151.0	52296.3	
3150.5	52266.3	
3150.0	52271.9	
3149.5	52286.1	
3149.0	52295.6	
3148.5	52304.2	
3148.0	52306.8	
